song_title,artist,section,lyrics,album
Perfect Posture (1994 DEMO),Waterparks,Chorus,Into a room that crumbles without you,"1 (A COLLECTION OF UNRELEASED HOME DEMOS, THIS IS NOT G, OR EVEN AN ALBUM, SHUT UP ENJOY)"
Perfect Posture (1994 DEMO),Waterparks,Chorus,Into a room that crumbles without you,"1 (A COLLECTION OF UNRELEASED HOME DEMOS, THIS IS NOT G, OR EVEN AN ALBUM, SHUT UP ENJOY)"
Perfect Posture (1994 DEMO),Waterparks,Chorus,"I came, I saw, I dropped that ball","1 (A COLLECTION OF UNRELEASED HOME DEMOS, THIS IS NOT G, OR EVEN AN ALBUM, SHUT UP ENJOY)"
Perfect Posture (1994 DEMO),Waterparks,Chorus,"I came, I saw, I dropped that ball","1 (A COLLECTION OF UNRELEASED HOME DEMOS, THIS IS NOT G, OR EVEN AN ALBUM, SHUT UP ENJOY)"
Perfect Posture (1994 DEMO),Waterparks,Chorus,Into a room that crumbles without you,"1 (A COLLECTION OF UNRELEASED HOME DEMOS, THIS IS NOT G, OR EVEN AN ALBUM, SHUT UP ENJOY)"
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 1: Awsten Knight,I couldn’t keep up,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 1: Awsten Knight,With watering myself down,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 1: Awsten Knight,And so all that grew,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 1: Awsten Knight,Was the high tide until I drowned,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 1: Awsten Knight,The oxygen had all run out,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 1: Awsten Knight,And now I’m left dried up and standing here,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,Little did you know,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,I left another seed,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,And little did you know,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,That’s how it’s gotta be,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,If there’s a place right now,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,There’s a way somehow,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,And that’s where I've gotta,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,Where I've gotta be,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,I’m teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 2: Awsten Knight,I never would've thought that there was any correlation,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 2: Awsten Knight,To the people I let down by not remaking Airplane Conversations,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 2: Awsten Knight,Down to the t,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 2: Awsten Knight,And the people like me,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Verse 2: Awsten Knight,"Who should've, could've, would've been the last ones to bleed the future, woah",Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,Little did you know,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,I left another seed,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,And little did you know,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,That’s how it’s gotta be,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,If there's a place right now,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,There's a way somehow,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,And that's where I've gotta,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Awsten Knight,"Where I, I'm",Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,Should've could’ve been the one,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,To turn everything around,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,That’s why I’m here,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,Should've could’ve been the one,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,To turn everything around,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,That’s why I’m here,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,Should've could’ve been the one,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,To turn everything around,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,That’s why I’m here,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,Should've could’ve been the one,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,To turn everything around,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Bridge: Fred Mascherino,That’s why I’m here,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,If there's a place right now,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,There's a way somehow,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,And that's where I've gotta,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,Where I've gotta,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,If there's a place right now,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,There's a way somehow,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,And that's where I've gotta,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Pre-Chorus: Fred Mascherino and Awsten Knight,I swear to God I’m,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething (teething),Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Chorus: Awsten Knight,Teething,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,These daydreams are day seeds,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,For what I've been planning,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,These daydreams are day seeds,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,"And worth it, so hold on",Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,These daydreams are day seeds,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,For what I've been planning,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,These daydreams are day seeds,Black Light
Night Maps (feat. Fred Mascherino),Waterparks (Ft. Fred Mascherino),Outro,"And worth it, so hold on",Black Light
They All Float,Waterparks,Verse 1,A modern boy’s best friend is his machine,Airplane Conversations
They All Float,Waterparks,Verse 1,It took a second to admit but I’m finally coming clean,Airplane Conversations
They All Float,Waterparks,Verse 1,What keeps me awake at night is understanding,Airplane Conversations
They All Float,Waterparks,Verse 1,Some things weren’t meant to fall,Airplane Conversations
They All Float,Waterparks,Chorus,One of these days,Airplane Conversations
They All Float,Waterparks,Chorus,Someone will come to replace me along with the dreams I’ve got,Airplane Conversations
They All Float,Waterparks,Chorus,"And make these modern days seem small, but",Airplane Conversations
They All Float,Waterparks,Chorus,This time I’ll do things the way you wanted,Airplane Conversations
They All Float,Waterparks,Chorus,"It’s not right, but it’s just the way you want it",Airplane Conversations
They All Float,Waterparks,Chorus,"Lay it all on me, ‘cause I’m all ears",Airplane Conversations
They All Float,Waterparks,Bridge,This is the part where you cut your losses,Airplane Conversations
They All Float,Waterparks,Bridge,This is the part where you get a job,Airplane Conversations
They All Float,Waterparks,Bridge,This is the part where you settle for less,Airplane Conversations
They All Float,Waterparks,Bridge,Just like you never wanted to,Airplane Conversations
They All Float,Waterparks,Bridge,This is the part where you cut your losses,Airplane Conversations
They All Float,Waterparks,Bridge,This is the part where you get a job,Airplane Conversations
They All Float,Waterparks,Bridge,This is the part where you settle for less,Airplane Conversations
They All Float,Waterparks,Bridge,Just like you never wanted to,Airplane Conversations
They All Float,Waterparks,Bridge,(One more time; let’s work this out),Airplane Conversations
They All Float,Waterparks,Bridge,Never wanted to,Airplane Conversations
They All Float,Waterparks,Bridge,(One more time; I’ve got this down),Airplane Conversations
They All Float,Waterparks,Chorus,One of these days,Airplane Conversations
They All Float,Waterparks,Chorus,Someone will come to replace me along with the dreams I’ve got,Airplane Conversations
They All Float,Waterparks,Chorus,"And make these modern days seem small, but",Airplane Conversations
They All Float,Waterparks,Chorus,This time I’ll do things the way you wanted,Airplane Conversations
They All Float,Waterparks,Chorus,"It’s not right, but it’s just the way you want it",Airplane Conversations
They All Float,Waterparks,Chorus,"Lay it all on me, ‘cause I’m all ears",Airplane Conversations
They All Float,Waterparks,Bridge,This is not the part where you cut your losses,Airplane Conversations
They All Float,Waterparks,Bridge,This is not the part where you get a job,Airplane Conversations
They All Float,Waterparks,Bridge,This is not the part where you settle for less,Airplane Conversations
They All Float,Waterparks,Bridge,Just like you never wanted to,Airplane Conversations
They All Float,Waterparks,Bridge,This is not the part where you cut your losses,Airplane Conversations
They All Float,Waterparks,Bridge,This is not the part where you get a job,Airplane Conversations
They All Float,Waterparks,Bridge,This is not the part where you settle for less,Airplane Conversations
They All Float,Waterparks,Bridge,Just like I never wanted to,Airplane Conversations
They All Float,Waterparks,Chorus,One of these days,Airplane Conversations
They All Float,Waterparks,Chorus,Someone will come to replace me along with the dreams I’ve got,Airplane Conversations
